4591265578747635,Chloe礼意,"抑郁症大家新冠疫苗打了嘛
新闻上讲精神疾病不能打
但昨天去医院拿药 医生说可以打
副作用可能是过敏",7511666135
4621647032882358,天心引力on向上的路,抑郁症真的有感同身受，你们的感觉我曾经都有过，今年50岁整，从高二到现在每间隔十二年一次抑郁症，共三次，可但是我也有硕士学位，也有大学里的行政工作，也有一双儿女，告诉大家配合治疗，坚持，过去了就会一切正常。加油加油[加油] 济南·山东大学老校第二宿舍,7010823211
4625217819773586,民谣女孩zy,"我养了六只小兔子，想给它们取名字
我取名废，帮帮我吧 民谣女孩zy的微博视频",6591978388
4625315235892380,不能吃饱饱i,"抑郁症
后天就要去看心理门诊了，具体步骤大概是什么呢？费用大概多少呢？
谢谢告知。 洛阳·洛阳师范学院伊滨校区",7233699100
4599521830505698,小熊帐本,"抑郁症
有姐妹会一直不想动吗
日常洗漱那些也很难做到
姐妹们有这种情况吗",5275264000
4625472741443288,i武anya健屿楚,"抑郁症我现在休学在家，是一枚大二学生
从高中开始就有抑郁倾向（那时候没有去医院诊断过，只是总是情绪很低落）上的大学是重点大学，很忙很忙，尤其是大二上学期被迫忙到好多时候吃饭和睡觉都不正常了，而且和舍友甚至大部分本专业的同学也处不来，三观不合，感觉他们都很冷漠很利己主义。 ...全文",7497345418
4487403760832911,二七七1221,"抑郁症推荐一个你永远也吃（喝）不腻的美食好吗

（我真的好想暴饮暴食哦，可是黑糖珍珠奶茶喝到听见就反胃，炸鸡吃到吐，泡芙好腻，黑鸭吃到胸口疼，呜呜呜，我还能吃点啥）",7302920061
4625296693924651,小可白了呀,抑郁症能说说大家的年龄吗？好像超话里大家都还很小。,5484599581
4625265017227298,37ttf,抑郁症 这是一个不敢露手臂的季节 惠州,7403573545
4625309585901666,兔汪_,好想认识新朋友,5711491094
4625282390038119,kwsme_,"抑郁症 划手臂是不是会上瘾啊…
怎么办啊怎么控制自己啊",5992540042
4625471117987816,靓女柠汐,抑郁症 今天朋友圈有个女孩子一直在晒自己的生日礼物，我真的特别特别羡慕，但我羡慕的并不是她收到了什么礼物，而是羡慕她被用心对待了，我的生日几乎没有人记得，更别提礼物了，唉,7238428936
4624947387570043,冉愉,"好像对所有的事情都提不起兴趣
每天都重复的生活着
不知道未来在哪里
好像对很多事情都麻木了
却又在每一个深夜感到深深的疲惫
不开心 真的很不开心
生活只剩下一堆乱麻",7347011540
4625287251755693,少年且年少,"抑郁症 问一下上海有没有什么好的心理咨询机构推荐呀？
不想去医院了，去了也就是开药，吃不吃药并没有区别。
真是尴尬，比正常人糟一点，但是又没糟到能失去理智的地步。",6030128159
4624857537709048,星星不归家,抑郁症又呆，又笨，又胖，反射弧又长，长的丑，就不应该存在,5977189742
4625534967351790,顾芫婳,"抑郁症
抑郁的💊会影响白带吗
我的白带好几天都不正常了……",2608620095
4625280025755739,隋玉玉玉玉玉啊,抑郁症救救我,5999312061
4574517630083096,天心引力on向上的路,"抑郁症
《千万不能对抑郁症患者说的几句话》
1.“有人比你更不幸。”
别人有问题并不会让抑郁症患者的问题消失。
你应该说的是：有什么我可以为你做的吗?
2.“明天你就会感觉好多了。”
抑郁症并不是睡一觉后就会消失的。
你应该说的是：一天天慢慢来，我会在这里陪你度过每一天。
3 ...全文",7010823211
4608787812188166,你到底要我叫啥名,抑郁症有人跟我一样吗？我可以肯定自己没有自残自杀的念头，可是我又老是在幻想如果我吞药或者割腕会发生什么事、家里人会怎么反应、别人会怎么说，感觉自己好矫情脑子有病,5325142938
4624596583584950,民谣女孩zy,抑郁症恩，，想找个人每天互道早安 晚安，有人来吗,6591978388
4612592536129795,璃明Cc,"抑郁症
前几天自杀了。
结果深度昏迷了三天。
没死。
我们这里医院的女医生问我。
是不是每年都要来抢救几次？
上个月割腕的伤口才拆线你又吞药了。
你是有多想死啊？
今天是抗抑郁的612天了。。
真好。。。
没有劳拉西泮我真的熬不下去了。
每个夜晚都奔溃到极点。
好累啊。。。
能不能带上我 ...全文",6134989926
4624967842922701,吲哚衍生物5-HT,抑郁症必须活着的理由很多，但没有一个是与自己相关的。算了，乐观和被爱这种事总归是不适合我的。可到底什么时候才可以毫无牵挂的离开呢？😥 南宁·广西大学行健文理学院,3024595191
4625530719308841,栀山木,抑郁症为什么感觉突然之间恶化了，想不明白，但是这几天突如其来会心里很闷，很难过，烦躁不安，甚至想……让自己清醒一点。不明白，为什么，突然会这样？,5905757319
4625531863830190,奇仔against黑狗,抑郁症幸运的人一生都在被童年治愈，不幸的人一生都在治愈童年,5265038835
4625532614871968,求求了远离我吧,抑郁症..焦虑到看到吃的就想吐又忍不住往嘴里塞 被学校逼着吃了午饭也全吐出来了 ，太胖了 难受,7044267222
4625533759127572,祈九-Tsuki,抑郁症吃伏硫西汀根本一点用都没有 反而更抖了 笑死,3690862717
4625534385127653,丧到一百分,抑郁症 毕不了业了，早知道休学一年再回来，明知道做不下去总以为拖一拖时间能做,6133468328
4625535680908988,璃笙繁落,公鸡已经叫了快一天了，他哪来的那么旺盛的精力,6402663538
4625538298152467,柠檬不萌加醋,"抑郁症
不知道我可以拥有一份来自大家的亲笔信吗
突然想有点能支撑下去的东西",7443373381
4625537404764256,B00MelancholyStarrism_,"我好无聊我好烦我好慌，
可我懒得找任何人聊天，
也不太想被别人打扰，
做什么都觉得没意思……",5851861692
4625538007961835,干饭人366,"抑郁症
这么这么久了，只有前两天做手术时全麻的几个小时，睡的最好了",7568736410
4625538629503006,别再说我眉毛粗,抑郁症 医生和我说要放眼当下。可是我真的不知道为啥我会变成现在这样。性格孤僻真的是遗传原因吗？但是我小时候好像并不是这样,7372228172
4625538951680820,温室玫瑰20,抑郁症好像又很累了，没有要好的同学，一天到晚一个人，学校每天都要组队完成作业，很累啊，找不到人，好讨厌啊，讨厌他们，也讨厌自己为什么会变成这样，想请假休息一段时间，可是回来就更跟不上了。然后陷入恶性循环。都开始萌生不想读的念头了，以前是别人劝我，这次是我自己。,6282338713
4625539141468658,别再说我眉毛粗,抑郁症 研一，准备法考中，好累，跟室友玩不到一块，好像毕业，又怕写毕业论文,7372228172
4625482462530854,日不落的彼岸,抑郁症有没有人就是在肚子饿，但是没什么食欲的时候，又觉得不能一整天不吃，但是买饭后就后悔了，吃了没几口就觉得没什么味道，就算是平常最喜欢吃的也觉得不好吃没味道了。,6137463882
4625394869731350,老了脾气不太好,抑郁症 困到不行也才睡了一个小时，惊醒，翻来覆去，一边刷手机一边哭，不想去医院，能开到安眠药吗？,1914013251
4377718181045758,渡乘以四,抑郁症问一下大家，有没有小伙伴知道南阳市有哪家医院可以诊断抑郁症的,2749690714
4624574978724536,忆洢是只猫,抑郁症有人感激过你的善良吗，貌似他们只会得寸进尺,2109258695
4625263692352384,璃笙繁落,有没有小伙伴和我一样，吃了很长时间的药，没有重郁症发作那么想死，却还是有死亡念头。每天吃药躺尸玩手机睡觉，会笑，但并没有开心的感觉，情绪麻木，只觉得无聊，做什么都无聊。,6402663538
4624926331896484,LXQCasio,抑郁症从今天开始，在这个帖子写下每天活下去的理由。,7521783672
4621629298837249,離悵一夢,抑郁症最近嗜睡真的好严重，只有睡觉才有一点安全感，可是睡醒了又难受，成天无精打采的，对什么都不感兴趣，怎么办啊,3489952521
4625487446674764,星河渡眉眼sol,抑郁症对我来说，有时候肉体上的痛真的能缓解心灵上的难受,7251339569
4625419145577952,璃笙繁落,早晨五点多的鸡叫声，别说，挺热闹的,6402663538
4625474733476935,今天慕里还梦魇吗,抑郁症你们早上起床会后背难受吗，很沉，也不是疼就是难受，感觉僵硬，胸口气短,7020804802
4618213788488763,博尔济吉特溪云,抑郁症我自己给自己当树洞吧！虽然我都嫌弃自己。,5974988309
4625460078840887,是日渐小作精的禾几禾几呀,抑郁症 大家生病的时候想的清楚问题吗？,6278521913
4625441174850808,infdjt,抑郁症我们再努力一点 就可以了,7032085385
4624757271564854,AiXxuan002,"抑郁症大家的躯体症状严重吗

我不会哭了",7062917172
4624031417892880,晓溪今天开心吗,抑郁症你们吃饭也会跟我一样吃不下去吗 时不时还想吐 根本不觉得饿,7505091369
4625305732121811,陈傻子什么时候离开,"抑郁症
重度抑郁真的是一辈子的病吗
我试了试和她说…但是
真的很多都说不出来
还是那句话：
我说出来的和我经历的
在别人听起来可能几乎是两个事情",5411124365
4625530814992723,wsyzxxxxniao,"抑郁症下辈子想要当一只家养小宠物，猫猫狗狗爬宠，不论是什么，都好
这个要求会不会有些高……",7215087549
4625264233417403,靓女柠汐,抑郁症 小汐不乖，小汐不懂事，小汐是个没人要的坏孩子，所以小汐想走了,7238428936
4625370106560790,山中水鬼,抑郁症 又浑身疼，钻进骨头里的那种。对身边人说的时候我苦笑。,5456800748
4607163345406895,手冢长岩,"抑郁症朋友们如果身体有什么情况用药前一定要跟大夫说清楚啊！
我本来就是自免肝（免疫系统问题造成肝功能损害）确诊2年+，用药前也没跟大夫说，结果吃完阿戈美拉丁一个半月后虽然睡眠障碍喝抑郁症都有明显好转，但肝功能又出现重大问题，现在肝病和抑郁症两边都要立即复查了",2142009695
4569869910281181,·Serendipity·_C929,抑郁症 我这里是个树洞 有什么想说的或者睡不着的小可爱们尽管在下面评论（什么都可以）,7519046990
4625402380682171,小甜啵ii,抑郁症今天二模考 好慌 不知道该怎么办 虽然想好了就考个民办高中 但是还是好慌 感觉一考不好就会很崩溃 但是又复习不进去 躯体化症状又很严重..,6448937780
4625292775132264,一只傲娇青,抑郁症我现在高三想休学，能给我一点建议吗，挺迷茫的,5333376231
4625326594851560,归路那个鹿,"抑郁症
我永远记得去年，我爸亲口跟我说：“你跟你姐这辈子都指望不上。”

然后昨天早上吃完饭，我还是下意识想吐。
然后吐得我眼泪都掉出来，他从厨房走出来问我：“你是心里不好在吗？”

多讽刺。我一年以前就跟你说过我生病了，而你从未放在心上，我说的什么话都没放在心上过。或者说…… ...全文",7024413475
4625485294212220,月亮出逃紀,抑郁症马上要去做24小时脑电图了 想问一下是怎么个做法 因为是第一次有点慌,7392542978
4625426775804094,我动不了了,"抑郁症
很莫名其妙的感受，记忆力变得好差，差到不记清自己前两天干过什么，真的好没动力啊我真的装不了乐观了，一个人在家的时候自己每天只吃一顿咸菜玉米黄瓜填饱肚子也不想弄吃的，只愿意看手机消磨时间其他干啥啥不行。感觉自己越来越脆弱了，现在只要是谈论到有关于我心理阴影的话题我就 ...全文",5363404840
4561109157680289,苏苏苏苏苏苏苏苏苏苏sususu,"抑郁症 本条是树洞帖

各位新关注暂时还没有达到发帖等级的可以在这条帖子下面交流，同样需要遵守超话发帖规则。",6052939320
4596639492997468,山间_四十二弟,"抑郁症
阅读障碍，睡眠障碍，易怒易悲，厌食和暴饮暴食交替，记忆力下降，躯体化症状，头晕心慌手抖脚底打飘，梦魇，幻听，白日做梦，快乐无感，我想放弃。",5237381901
4625297778934950,醉梦00035,抑郁症#当我问妈妈不结婚可以吗#被我妈逼婚逼出抑郁症，她让我要死就死，要活就活，要疯就疯,6709590862
4625293581747704,钟铉没离开啊,抑郁症上班要靠劳拉西泮了,6098265187
4605204412764915,酸奶中毒的少女,"感谢写下面这段文字的人

“抑郁症是与自己的战争

做一次自己的英雄
勇敢点燃生命的那一盏烛光

或许不能永远快乐
但你值得所有温柔

伤疤就留给回忆吧
活着便是下一个天晴

每个抑郁的人
都像是散落的星辰

带着小太阳前行
何必哭？笑一笑就好

主动寻求治疗
你从来不是一座孤岛

好好爱这个世界上
...全文",7193852186
4625233091235851,糖炒年糕加栗子,抑郁症今天跟我同一天入院的一个校友姐姐出院啦，她的前夫和女儿都过来看她，还抱着一只好萌好萌的猫猫，猫猫是我的医生偷偷开了楼梯门放进来的，我们一层楼的病友们都跑去跟猫猫玩。小女孩超级可爱，还给了我糖糖，跟我说姐姐你好好看（好害羞呀，不过辈分乱了？？？），前夫现在和姐姐的相处 ...全文,6676171094
4582684745008902,司晨Dp,抑郁症有没有一个人可以互道早午晚安,7329347882
4625428076302455,Ecvap,抑郁症我好难受，好想找个说话的人，原以为自己就要好了，可突然又一下子那么严重，真的好讨厌自己。,6822063742
4625299117447458,闲的蛋疼的航航子,抑郁症 你们的梦想是什么,7561576742
4625492382584182,_将浪漫扼杀,抑郁症有没有朋友知道山东检查比较好的医院和大夫，谢谢,6594211768
4624898482508471,ttao很想喝奶茶,抑郁症即使在这两人面前掉眼泪大吼大叫情绪失控 这两人依然面无表情波澜不惊 从前我不信命 婆婆说我无父母缘 直至我自残 自杀 闹进警局 闹进医院 因为工作 因为弟弟 说忙 弟弟还小 需要陪在身边 病历落下父亲的签名 我才清醒 但我仍未死心依然渴求那卑微的最后的一点怜 ...全文,5963545815
4623701964491424,要努力买房子丫,抑郁症长沙是一座稍微不努力就会饿死的城市好难啊，找个工作都能找半年🙃🙃🙃 长沙·芙蓉广场,5635826670
4625121459571524,是雪柏子的,抑郁症 终于鼓起勇气去了医院，没时间和机会去广州看病了，就在东莞看了临床心理科。又给我开了这个药，但是我之前吃了有一两个星期也没有好转到哪里去鸭，这种药真的真的是极其常见好吧，是不是因为我之前一直吃的时间不够长，所以看不见什么药效呢… 好烦 吃过这种药的朋友们感觉怎么样？对 ...全文,6322689593
4549922777207900,独木不成林-,抑郁症坐过山车是什么感觉？就像是被活埋在棺材里，密闭的空间有限的空气还有各种虫子，你渐渐适应了绝望之后突然有一天，你看到了光，你可以呼吸了，你可以伸手触摸空气了，正当你打算踢开棺材板，发现这是一场梦。,2695721780
4624927825334712,旯喇小闹,"抑郁症
我受够了生活的不愉快，却依旧学不会抵抗，我只知道难受的时候会伤害自己，又多愁善感到害怕自己的离开会伤害别人，睡觉解决不了问题，哭也只能更头疼今天无法自我排解的悲伤分享到这里，不知道下次会怎样",7183358633
4624775911835392,可乐想好起来,抑郁症在boss直聘上看了一个工作，然后打电话给我说了工作，让考虑好了就去面试，是一个小姐姐，但是一想到 明天要去成都面试好害怕，自己一个人，人生地不熟，我害怕是传销而且一个人找工作没经验怕被骗，根本没有人陪我去好害怕而且还不一定能面试成功,5257247991
4625491111446789,啵唧a小十二,"抑郁症他们让我住院，我想回家啊啊啊，一个连学校都不想住的人，还让我住医院
我想回家我想回家我想回家我想回家我想回家我想回家我想回家我想回家我想回家我想回家",6296462781
4624848494005952,海羊福福果冻,抑郁症明天早上就要去住院了，想问问要带些什么，然后进去以后要注意些什么,6492054762
4625437198386628,清酒暖风47616,抑郁症得了抑郁症这事给不给家里人说啊，我怕他们不理解,6800691750
4625474913566742,暴躁三一,"抑郁症
到底要不要休学呢
现在什么也干不下去一点小事就焦虑，在学校活的也很累 想要zs的念头越来越多，做梦都在想zc 脑子也转不动一犯病就傻了",7422463515
4624880182232519,木子的早餐店,今天晕过去了 彻底失去意识前听到的最后的声音是我父母在纠结到底要不要打120,6878575706
4461103822035462,好好养胃的数学少女兔,"抑郁症记我在合肥四院的初诊经历（吐槽+疑问）

从去年8月份以来，因为家里的刺激导致我一直心情低落，夜里经常睡不着，莫名地流泪和疲乏，易燃易爆炸的脾气，经常性地胃疼，脑中一直浮现的自杀的想法，还有就是我突然感觉不到兴趣和快乐等等等等...我觉得自己可能是抑郁了，想着好歹是一省的 ...全文",3538167347
4512234014798626,ladymarmalade,抑郁症 有人在北京安定医院住过院么，我想了解下安定医院是全封闭的还是半封闭的，还有就是住院都干点啥啊,3630744974
4624548143825999,如有来生只愿为鱼,"抑郁症药罐子的欢乐时光又开始了~

这个药对体重影响是真的大，总是让人在60+~100直接来回徘徊

大家有其他效果比较好的药可以推荐的吗？",2748600300
4613403831697549,过去分词的完成时,抑郁症 差不多半年啦，我能确认我痊愈了 希望大家也能快一点好起来！,6598764844
4625175344055273,萧奕_西南,"放过自己，会不会好受一点
但是要如何放过自己
去死吗",5640199096
4625487814723953,是木木木木木木木木鸭,抑郁症既然你们只你在乎你们所在乎的，那为什么还要把我生出来？让我这么痛苦的无比讨厌自己的活着，就是你们想要的吗？,7272133076
4625400451563693,摩天轮还有满天星,抑郁症生日快乐,3603187134
4625486054162978,张攘攘l,手控制不住的微颤，好像也不紧张，怪奇怪的哈,6553328262
4625468491567813,可是我的蓝你不能要,抑郁症药效好像起作用了，最近这几天没有动刀的念头了，但药好贵啊，能不能再吃一个月就不吃了,7399490235
4625486892240777,沙拉要快乐,抑郁症我怎么感觉我有健忘啊，早上起来刷微博发现多了好多新关注的人，但是吧我我根本没有关注她们啊，我自己都不知道发生了什么,6972516072
4624978488067126,言说此刻-,抑郁症好无聊啊，没人可找，有没有能每天报早晚安，聊聊病情偶尔打打电话的固聊,6408027504
4599956822039654,青岛知名辣妹usagi,抑郁症 我之前一直说我睡觉不好，吃啥都没用，这下可好，丙戊酸镁真的太管用了，虽然和碳酸锂一样都是安慰剂，但是我觉得这个明显比碳酸锂强很多，而且精神稳定了很多！！！！我要坚持吃药了！！！,2197067367
4622426200342816,月月188538,抑郁症喜欢一个男孩子，可是又怕见面或者视频，因为觉得自己很丑很难看。一直都在拒绝，而我死又死不了，活又活不好，没有退路了我,6054869095
4621216554420917,伏硫西泮,抑郁症 在沈阳市精神卫生中心治疗，已出院。谢谢我可爱的主治医师～（欢迎评论区探讨） 沈阳,6555909345
4620561295343967,LXQCasio,抑郁症开个日常贴，我最喜欢自言自语了。无人讲述的话，就和自己讲述自己的一天吧。,7521783672
4623435990307405,kikells,"抑郁症加药了兄弟们
问问盐酸曲唑酮片都有啥副作用
让我先有个心理准备",7199011117
4624485893014089,在人间充数,"2020.9.17确诊抑郁症焦虑症因年龄小医生不敢开药建议去武汉的一家医院
2020.9.19去了三甲医院开了草酸艾司西酞普兰（百适可），丙戊酸镁缓释片，疏肝解郁胶囊
2020.9.28在学校zs未遂，停课
2020.10.20~2020.11.6住院接受治疗
出院药物
劳拉西泮(佳普乐）
拉莫三嗪（利必通）
奥氮平（再普乐）
帕利哌酮 ...全文",7428468161
4623467062759495,浙江卫枧,抑郁症高中休学最近又发生了好多事情，情绪波动有些波动。 想问问有没有可以聊天的呀？平时空闲的时候可以随便说说话。如果谈得来还可以成为好朋友鸭 希望最好也是学生吧，这样共同话题可能会多一些。,3924101402
4625489115219898,志栋同学,抑郁症 半年前，我的微信置顶语是，好好活着。那个时候的快乐对我来说，很奢侈。但经过半年的治疗，我现在又有了感知快乐的能力了，天空也变蓝了。所以我希望超话里的小可爱也可以好好治疗，早日康复。大黑狗很强大，但我们也不差。 佛山·顺德区,2428561391
4624878453391941,-九九没烦恼,"抑郁症#联合国儿童基金会#
三毛说:""活着还真是件美好的事,不在于风景
多美多壮观,而是在于遇见了谁,被温暖了一下,然后希望有一天自己也成为一个小太阳,去
温暖别人。"" 孝义市",5530977174
4616248934272994,牛牧熙,活又不能活，死又不能死,7533924635
4625480853230744,LYJprprprprp,抑郁症上不下去学，控制不住狂躁，想砸东西，嗜睡，怎么办，，学不下去啊啊啊啊,5143210049
4625484560991816,沙拉要快乐,抑郁症我怎么回事？早上五点到现在只吃了一小块面包，很饿，但嘴却不想动,6972516072
4625445088135458,不过如此1874,"抑郁症
不幸的原生家庭 对谁都是一生难解的痛 哪怕聪明通透如她。仅自1984年8月开始，到1988年3月，短短3年半之内，她的迁居次数就多达180多回，让所有人都难以理解。直到临死前，她还筹划着迁徙之事。何以如此病态，成了有关张爱玲的一个重要谜团。很多研究者甚至揣测，她是否精神出现了问题 ...全文",5542730006
4625466273829647,阿也困困困,"抑郁症「阿也日记」
下雨天，医院里挤满了人，闷闷的，透不过气。

我好像始终只有一个人站着，靠墙。

然后自动开启自闭模式，大脑放空。

我妈走来走去不知道在干什么，她总想和别人交流，但屡屡碰壁。

不是每个人都愿意分享自己的故事，但我拉不住她，索性就不再管她。

周围有人在交谈有 ...全文",7407018110
4625469875424514,小安安想睡觉,"抑郁症感冒了，不知道吃药的时候可不可以连感冒药和消炎药一起吃呀......
头也疼牙也疼，不知道是头疼带的牙疼还是牙疼带的头疼。",7565597097
4625477589012820,sunlianjunooo,抑郁症#岁月如旧##冒个泡# @微博树洞 岁月如旧，静止了一切。,1157100231
4625486020087965,甜心其实不咋甜,抑郁症 可是为什么不让我发炎呢,6537535574
4625487790605131,恶霸喵,"抑郁症
最近在喝中药，一直拉肚子。我已经做好一辈子都伴随着妄想生活的准备了。我无法理解到底是什么问题，已经让我很苦恼了。",7448172181
4625487869775709,笨手笨脚的木子,抑郁症,7299643463
4625331053397190,辗转吉凶,大家会不会控制不了自己的笑,7045416491
4625474283635734,落云倩倩,抑郁症原来说想开个情侣空间，她陪我开了，到现在四年了，后来发现有小火花，我说我要，她又每天陪我，但是发现好像也不用太刻意，因为好像每天都有点东西互相分享，好玩的，不开心的，不一定互相回复，就是单纯的告诉对方，现在我们都挺忙，但是聊天好像没有终止，所以那些总是用我在忙做理由 ...全文,5671066360
4625307720226489,___浅影,抑郁症 每晚都来一次吧，证明我还活着。吃了安眠的药，好好睡一觉。明天继续苟且偷生……,1798223913
4624520495762065,王思楠在抗抑郁,抑郁症 你们说想死的心越来越强烈，然后没实施，我是不是太怂了,7201995513
4623005940714341,·重度失眠·,"抑郁症陌生人你好，你想要听关于我的故事吗？
我可以把我记得的都告诉你。",6028253886
4547871569873526,Alone覃熙,"抑郁症
难过的话，来找我说说话吧
我是一个树洞，有点呆的小树洞",6237303635
4625463056012602,蓝味小瓜__,抑郁症 每天想到糟糕的过去和现在都会泪水涌上来 害怕人多的环境 教室也呆不下去已经大三了 只希望上课赶紧结束大家做事的时候会胡思乱想吗,1589423563
4623730767299360,叮叮当要赢啊,抑郁症 换药了，换成草酸艾司西酞普兰，各位朋友这个有什么不良反应嘛,3810718980
4599736340316583,言寺先森,抑郁症我想知道 每一年你都会给朋友说生日快乐，送礼物。可是到你生日的时候却无人问津是什么感觉？,5838120446
4625480243743933,海水水了,抑郁症今天心情很暴躁非常暴躁很烦很烦很烦很烦很烦，有什么办法平静吗？,5706310605
4625476322068689,今天也烦心,抑郁症第二次面试失败，我不想考了，但是不考我又能做什么呢？,3823944995
4625479577372957,你怎么这么丧,"抑郁症
也就是 病友们都挺好的
头头是道地和快高考的小妹妹讲道理
发作的时候也是他们来安慰",5216308377
4625481929852411,一个废话回收所,"抑郁症
字里行间都是我拖累了她，那我走还不行吗？为什么让我出生啊",7325003330
4625482480355644,jayyanghui,抑郁症这几天躁郁的有点厉害，控制不住的想摔东西，我想控制住,5462707325
4625484698881092,把虾煮糊煮烂,抑郁症希望这辈子都不要再喜欢别人了 太痛苦了太卑微了 我总是喜欢无法得到的人,7411185387
4625424179790450,妄芯随愿,抑郁症 做Mect四次没什么感觉，好还是不好？,3196086240
4622354136961553,wx麒麟一笑-,能感觉到自己的情绪变得很快，好像这段时间变好了一些，之前总是暴躁易怒的，还总是熬夜，昨晚强迫自己早睡一点，十二点多就睡着了。还有，上个月11号被亲戚炒了，有一段时间各种看网上的工作，觉得迷茫，不知道什么工作适合自己，反而是投稿有了些收获，明天就能收到100多稿酬了,5415543738
4621524688699731,鼓蛙蛙,抑郁症有个控制欲强的妈真的倒霉。。唉。。好压抑。。又是报废的一天。。,7289800933
4625320974745630,丧心病狂攒钱k,抑郁症我的心，一直在下雨…,3750509611
4625465199822208,天亮之前的戀愛,抑郁症搬家了，搬到一个装修和光线更烂的地方，楼下还有个幼儿园。大概是我妈觉得我天天像个神经病在附近乱逛很丢人吧,5646910443
